resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
unbound,nsec3,nonexistent.test-nsec3.example,cold,11301779,3,True,1788804300.015165,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5636475,3,True,1788804300.0209072,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5726321,3,True,1788804300.0267265,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5537370,3,True,1788804300.032377,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7706545,3,True,1788804300.0401962,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5833932,3,True,1788804300.0461197,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6279178,3,True,1788804300.0525491,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6754416,3,True,1788804300.0593948,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4118364,3,True,1788804300.0636096,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5453176,3,True,1788804300.0692184,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4910210,3,True,1788804300.0743687,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6617939,3,True,1788804300.081083,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5407324,3,True,1788804300.0865917,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4334932,3,True,1788804300.0910938,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3784873,3,True,1788804300.0949936,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3686823,3,True,1788804300.0988839,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3728425,3,True,1788804300.1026914,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4123626,3,True,1788804300.1068954,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5283394,3,True,1788804300.112271,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3905723,3,True,1788804300.116273,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4324987,3,True,1788804300.120738,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3746104,3,True,1788804300.124591,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4237039,3,True,1788804300.12891,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5025738,3,True,1788804300.134014,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4377051,3,True,1788804300.1384761,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5976463,3,True,1788804300.1446722,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4674840,3,True,1788804300.1494575,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4385838,3,True,1788804300.1539373,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6360521,3,True,1788804300.160394,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6335026,3,True,1788804300.1668565,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7728758,3,True,1788804300.1746907,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6048308,3,True,1788804300.1808286,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5086378,3,True,1788804300.1860054,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4623715,3,True,1788804300.1907225,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4925236,3,True,1788804300.19572,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3655455,3,True,1788804300.1994638,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3776121,3,True,1788804300.2033267,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5320747,3,True,1788804300.2087362,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5004297,3,True,1788804300.213841,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4360399,3,True,1788804300.2183084,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4322746,3,True,1788804300.222813,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5269920,3,True,1788804300.2281694,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4194904,3,True,1788804300.2324696,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5518219,3,True,1788804300.2380862,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5795922,3,True,1788804300.2439845,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3978777,3,True,1788804300.2480557,
