resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
bind,unsigned,test.test-unsigned.example,cold,7107884,2,False,1788804174.8453276,
bind,unsigned,test.test-unsigned.example,cold,9223967,2,False,1788804174.8546462,
bind,unsigned,test.test-unsigned.example,cold,8909682,2,False,1788804174.8637264,
bind,unsigned,test.test-unsigned.example,cold,6441248,2,False,1788804174.8702915,
bind,unsigned,test.test-unsigned.example,cold,6879126,2,False,1788804174.877285,
bind,unsigned,test.test-unsigned.example,cold,7912205,2,False,1788804174.8852978,
bind,unsigned,test.test-unsigned.example,cold,7133938,2,False,1788804174.8925571,
bind,unsigned,test.test-unsigned.example,cold,4833886,2,False,1788804174.897543,
bind,unsigned,test.test-unsigned.example,cold,6591785,2,False,1788804174.9042509,
bind,unsigned,test.test-unsigned.example,cold,10192575,2,False,1788804174.914557,
bind,unsigned,test.test-unsigned.example,cold,8370741,2,False,1788804174.92316,
bind,unsigned,test.test-unsigned.example,cold,11727858,2,False,1788804174.935038,
bind,unsigned,test.test-unsigned.example,cold,6092320,2,False,1788804174.9412367,
bind,unsigned,test.test-unsigned.example,cold,6024522,2,False,1788804174.9473598,
bind,unsigned,test.test-unsigned.example,cold,5427639,2,False,1788804174.9528913,
bind,unsigned,test.test-unsigned.example,cold,6142053,2,False,1788804174.9591417,
bind,unsigned,test.test-unsigned.example,cold,9992525,2,False,1788804174.969248,
bind,unsigned,test.test-unsigned.example,cold,6987815,2,False,1788804174.9763362,
bind,unsigned,test.test-unsigned.example,cold,10138179,2,False,1788804174.986572,
bind,unsigned,test.test-unsigned.example,cold,5574990,2,False,1788804174.9922373,
bind,unsigned,test.test-unsigned.example,cold,7445305,2,False,1788804174.999813,
bind,unsigned,test.test-unsigned.example,cold,7302898,2,False,1788804175.0072675,
bind,unsigned,test.test-unsigned.example,cold,6463987,2,False,1788804175.0139248,
bind,unsigned,test.test-unsigned.example,cold,5165186,2,False,1788804175.0191908,
bind,unsigned,test.test-unsigned.example,cold,9960319,2,False,1788804175.0292614,
bind,unsigned,test.test-unsigned.example,cold,5305517,2,False,1788804175.0346766,
bind,unsigned,test.test-unsigned.example,cold,9929129,2,False,1788804175.0447044,
bind,unsigned,test.test-unsigned.example,cold,7588527,2,False,1788804175.0524094,
bind,unsigned,test.test-unsigned.example,cold,5540663,2,False,1788804175.058058,
bind,unsigned,test.test-unsigned.example,cold,6482064,2,False,1788804175.064656,
bind,unsigned,test.test-unsigned.example,cold,9510906,2,False,1788804175.074545,
bind,unsigned,test.test-unsigned.example,cold,6533520,2,False,1788804175.0812182,
bind,unsigned,test.test-unsigned.example,cold,13320357,2,False,1788804175.094649,
bind,unsigned,test.test-unsigned.example,cold,8048823,2,False,1788804175.102817,
bind,unsigned,test.test-unsigned.example,cold,5947404,2,False,1788804175.1088898,
bind,unsigned,test.test-unsigned.example,cold,12524927,2,False,1788804175.1216066,
bind,unsigned,test.test-unsigned.example,cold,17508879,2,False,1788804175.1392248,
bind,unsigned,test.test-unsigned.example,cold,5506476,2,False,1788804175.1448483,
bind,unsigned,test.test-unsigned.example,cold,9989063,2,False,1788804175.15505,
bind,unsigned,test.test-unsigned.example,cold,6860814,2,False,1788804175.1619973,
bind,unsigned,test.test-unsigned.example,cold,5676717,2,False,1788804175.167768,
bind,unsigned,test.test-unsigned.example,cold,8530897,2,False,1788804175.1764634,
bind,unsigned,test.test-unsigned.example,cold,5957658,2,False,1788804175.182527,
bind,unsigned,test.test-unsigned.example,cold,7650814,2,False,1788804175.190279,
bind,unsigned,test.test-unsigned.example,cold,7739969,2,False,1788804175.198134,
bind,unsigned,test.test-unsigned.example,cold,14280330,2,False,1788804175.2125163,
bind,unsigned,test.test-unsigned.example,cold,7211938,2,False,1788804175.245225,
bind,unsigned,test.test-unsigned.example,cold,8546253,2,False,1788804175.253883,
bind,unsigned,test.test-unsigned.example,cold,10489325,2,False,1788804175.264479,
bind,unsigned,test.test-unsigned.example,cold,10314725,2,False,1788804175.2750657,
bind,unsigned,test.test-unsigned.example,cold,7284047,2,False,1788804175.2824857,
bind,unsigned,test.test-unsigned.example,cold,11789939,2,False,1788804175.2946858,
bind,unsigned,test.test-unsigned.example,cold,9981469,2,False,1788804175.3049207,
bind,unsigned,test.test-unsigned.example,cold,8304517,2,False,1788804175.313698,
bind,unsigned,test.test-unsigned.example,cold,10769211,2,False,1788804175.3246355,
bind,unsigned,test.test-unsigned.example,cold,10667023,2,False,1788804175.335524,
