cache_set,mutual_info_bits,snr
52608,0.6138251556084631,0.7064686438028149
46784,0.6137328442338118,0.24891214211000484
14336,0.6130453285220309,0.473767245218271
129920,0.6128503406069765,0.5351307948756003
102528,0.6126168397433757,0.25060872722044636
104128,0.6123983799528938,0.22626922289157542
125632,0.6121719099723139,0.4071860700478906
41152,0.6117447724494605,0.358293612141753
76480,0.6114516182531147,0.4656210468561128
117888,0.6113122384494004,0.3778774291308267
111296,0.6110547257941926,0.3963248257325138
102720,0.6106770105174232,0.319670113168956
85952,0.6104134094763481,0.4277585205423956
49792,0.6101719665183671,0.49721351023159194
23168,0.6100201583443521,0.32569922667631335
12288,0.6098750429418313,0.4538414667789734
67904,0.6095747379841612,0.4115948322507726
49984,0.6091557316103025,0.7537589697629499
48256,0.6091205580214496,0.49015855258424373
126592,0.6090579641587242,0.4962625499907226
108608,0.6090233974103882,0.3224874693579787
122560,0.6090144653750595,0.3700006614931459
79488,0.6089805981039768,0.4682806650724815
75904,0.6086991969686787,0.83882534832154
83520,0.6086128656860992,0.28679944596512874
68544,0.6085116523648401,0.45019779992140374
74880,0.6084894227349688,0.6022970231254653
98240,0.608111486591565,0.4398663921595789
125248,0.6072415006984304,0.527198021725841
50176,0.607233519278715,1.321996604829123
95232,0.6072222045069683,0.3630025711655395
34368,0.6071287966096712,0.15634898603773004
120448,0.6068829160420618,0.2934634382139026
101504,0.6067335977729321,0.34081174685189386
122688,0.6065246381419428,0.4399424686232017
89920,0.6064477847010873,0.33250728969531756
57152,0.6062166799570753,0.49246671657091734
116544,0.6053496483638557,0.40920540385482274
112768,0.605127516737307,0.19465214243221066
111232,0.6050837591194768,0.373177847250874
53440,0.604993640266585,0.2824036697130365
63616,0.6048344239167811,0.49129774652277197
126528,0.6047554178402021,0.29088769801620895
28608,0.6044610286547086,0.3041599525995516
34752,0.6042716974386849,0.37305214873720904
106304,0.6041925797968012,0.4181509180241576
91008,0.6041556017121025,0.480934215563395
73472,0.6039773549005464,0.35907159875727923
51456,0.6036856813166985,0.630421246759059
75520,0.6035238105075147,0.3022668282736141
107840,0.6034883798320955,0.5473923883974705
77696,0.6034063868454839,0.5612267873536598
130816,0.6029481743263816,0.373057401172121
129152,0.6029023750992424,0.19390727937833357
67392,0.6025343840202081,0.5929016901831528
79296,0.6023395829547399,0.6568112033211719
89984,0.6022730665586041,0.37895620190752577
99264,0.6021790093387127,0.5018848954008744
103168,0.6019622634581633,0.4054606144100892
31744,0.6017961035693012,0.5289453000310594
130240,0.6016671782304804,0.3920810444256238
96000,0.6015915196255139,0.4185702867162348
130624,0.6015602527124995,0.4282830017286537
49600,0.601254200207405,0.3734645498992226
103744,0.6012511184325635,0.5186869018721669
96704,0.6010798617519033,0.5129657939278717
29120,0.6009103383988983,0.20321338057585814
122432,0.6008887170231096,0.5214488884024049
32064,0.6007234297325998,0.32271898603893767
39488,0.6005724877908482,0.31387706514018643
45952,0.6005011650600232,0.38676489587798146
66816,0.6004356322022185,0.2979386318795632
25088,0.6000980259518682,0.2678255272374625
83264,0.5999869435062005,0.4447681644362591
68864,0.5998920533767731,0.43198064969818534
